http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,67,"Mary, Did You Know?",Pentatonix,"Mary, Did You Know?Pentatonix",1,58,26,6
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,94,Apparently,J. Cole,ApparentlyJ. Cole,1,90,90,2
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,1,Blank Space,Taylor Swift,Blank SpaceTaylor Swift,1,1,1,9
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,15,Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown","OnlyNicki Minaj Featuring Drake, Lil Wayne & Chris Brown",1,15,12,9
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,83,Mean To Me,Brett Eldredge,Mean To MeBrett Eldredge,1,82,82,8
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,43,Ghost,Ella Henderson,GhostElla Henderson,1,47,43,9
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,4,Lips Are Movin,Meghan Trainor,Lips Are MovinMeghan Trainor,1,5,4,10
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,82,Somewhere In My Car,Keith Urban,Somewhere In My CarKeith Urban,1,80,49,18
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,8,Animals,Maroon 5,AnimalsMaroon 5,1,9,3,19
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,9,Shake It Off,Taylor Swift,Shake It OffTaylor Swift,1,11,1,19
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,3,Take Me To Church,Hozier,Take Me To ChurchHozier,1,2,2,20
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,26,CoCo,O.T. Genasis,CoCoO.T. Genasis,1,28,26,6
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,27,Beg For It,Iggy Azalea Featuring M0,Beg For ItIggy Azalea Featuring M0,1,29,27,10
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,52,Talladega,Eric Church,TalladegaEric Church,1,51,51,10
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,70,Dangerous,David Guetta Featuring Sam Martin,DangerousDavid Guetta Featuring Sam Martin,1,68,56,10
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,56,"Touchin, Lovin",Trey Songz Featuring Nicki Minaj,"Touchin, LovinTrey Songz Featuring Nicki Minaj",1,52,43,17
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,30,Trumpets,Jason Derulo,TrumpetsJason Derulo,1,37,14,31
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,45,Try Me,DeJ Loaf,Try MeDeJ Loaf,1,46,45,10
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,66,Try,Colbie Caillat,TryColbie Caillat,2,85,65,19
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,18,Tuesday,I LOVE MAKONNEN Featuring Drake,TuesdayI LOVE MAKONNEN Featuring Drake,1,17,12,14
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,2,Uptown Funk!,Mark Ronson Featuring Bruno Mars,Uptown Funk!Mark Ronson Featuring Bruno Mars,1,3,2,7
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,75,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,***FlawlessBeyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2,89,41,14
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,24,Stay With Me,Sam Smith,Stay With MeSam Smith,2,27,2,38
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,84,Style,Taylor Swift,StyleTaylor Swift,3,,84,3
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,87,Burnin' Up,Jessie J Featuring 2 Chainz,Burnin' UpJessie J Featuring 2 Chainz,3,,87,6
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,64,Dear Future Husband,Meghan Trainor,Dear Future HusbandMeghan Trainor,4,,64,6
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,16,The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence,The Hanging TreeJames Newton Howard Featuring Jennifer Lawrence,1,21,12,5
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,13,The Heart Wants What It Wants,Selena Gomez,The Heart Wants What It WantsSelena Gomez,1,13,6,8
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,90,Yellow Flicker Beat,Lorde,Yellow Flicker BeatLorde,2,99,34,8
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,21,Waves,Mr. Probz,WavesMr. Probz,1,18,14,19
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,7,Thinking Out Loud,Ed Sheeran,Thinking Out LoudEd Sheeran,1,4,4,12
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,81,Til It's Gone,Kenny Chesney,Til It's GoneKenny Chesney,1,67,67,9
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,46,Time Of Our Lives,Pitbull & Ne-Yo,Time Of Our LivesPitbull & Ne-Yo,2,87,46,3
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,100,Title,Meghan Trainor,TitleMeghan Trainor,1,,100,1
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,74,Just Gettin' Started,Jason Aldean,Just Gettin' StartedJason Aldean,2,73,73,5
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,86,Homegrown Honey,Darius Rucker,Homegrown HoneyDarius Rucker,2,97,86,5
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,54,I Bet My Life,Imagine Dragons,I Bet My LifeImagine Dragons,2,60,54,8
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,6,I'm Not The Only One,Sam Smith,I'm Not The Only OneSam Smith,2,6,5,17
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,97,Neon Light,Blake Shelton,Neon LightBlake Shelton,2,,97,18
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,58,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.Flo Rida Featuring Sage The Gemini & Lookas,3,77,58,7
http://www.billboard.com/charts/hot-100/2015-01-10,1/10/2015,25,11-Jul,Beyonce,7/11Beyonce,1,24,13,5
